uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SC,COVID,HOSPITAL,"20 - 29",M,13
SC,INDETERMINADA,DOMICILIO,"20 - 29",F,1
SC,INDETERMINADA,DOMICILIO,"20 - 29",M,2
SC,INDETERMINADA,OUTRO,"20 - 29",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,12
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,8
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SC,PNEUMONIA,DOMICILIO,"20 - 29",F,2
SC,PNEUMONIA,DOMICILIO,"20 - 29",M,1
SC,PNEUMONIA,HOSPITAL,"20 - 29",F,14
SC,PNEUMONIA,HOSPITAL,"20 - 29",M,21
SC,PNEUMONIA,OUTRO,"20 - 29",F,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SC,SEPTICEMIA,DOMICILIO,"20 - 29",F,2
SC,SEPTICEMIA,HOSPITAL,"20 - 29",F,22
SC,SEPTICEMIA,HOSPITAL,"20 - 29",M,21
SC,SRAG,HOSPITAL,"20 - 29",M,1
SE,OUTRAS,AMBULANCIA,"20 - 29",M,1
SE,OUTRAS,DOMICILIO,"20 - 29",F,3
SE,OUTRAS,DOMICILIO,"20 - 29",M,12
SE,OUTRAS,HOSPITAL,"20 - 29",F,24
SE,OUTRAS,HOSPITAL,"20 - 29",M,39
SE,OUTRAS,IGNORADO,"20 - 29",M,3
SE,OUTRAS,OUTRO,"20 - 29",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,9
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,13
SE,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
SE,OUTRAS,VIA_PUBLICA,"20 - 29",M,21
SE,COVID,HOSPITAL,"20 - 29",F,13
SE,COVID,HOSPITAL,"20 - 29",M,12
SE,COVID,IGNORADO,"20 - 29",M,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SE,INDETERMINADA,DOMICILIO,"20 - 29",M,1
SE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SE,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,8
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,7
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
SE,PNEUMONIA,DOMICILIO,"20 - 29",M,1
SE,PNEUMONIA,HOSPITAL,"20 - 29",F,6
SE,PNEUMONIA,HOSPITAL,"20 - 29",M,12
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SE,SEPTICEMIA,HOSPITAL,"20 - 29",F,11
SE,SEPTICEMIA,HOSPITAL,"20 - 29",M,7
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SE,SRAG,HOSPITAL,"20 - 29",F,1
SE,SRAG,HOSPITAL,"20 - 29",M,2
SP,OUTRAS,AMBULANCIA,"20 - 29",F,1
SP,OUTRAS,DOMICILIO,"20 - 29",F,167
SP,OUTRAS,DOMICILIO,"20 - 29",M,505
SP,OUTRAS,HOSPITAL,"20 - 29",F,581
SP,OUTRAS,HOSPITAL,"20 - 29",M,1471
SP,OUTRAS,IGNORADO,"20 - 29",F,2
SP,OUTRAS,IGNORADO,"20 - 29",I,1
SP,OUTRAS,IGNORADO,"20 - 29",M,15
SP,OUTRAS,OUTRO,"20 - 29",F,55
SP,OUTRAS,OUTRO,"20 - 29",M,267
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,52
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,156
SP,OUTRAS,POSTO_SAUDE,"20 - 29",F,3
SP,OUTRAS,POSTO_SAUDE,"20 - 29",M,9
SP,OUTRAS,VIA_PUBLICA,"20 - 29",F,86
SP,OUTRAS,VIA_PUBLICA,"20 - 29",M,675
SP,COVID,DOMICILIO,"20 - 29",F,2
SP,COVID,DOMICILIO,"20 - 29",M,1
SP,COVID,HOSPITAL,"20 - 29",F,142
SP,COVID,HOSPITAL,"20 - 29",M,160
SP,COVID,IGNORADO,"20 - 29",F,2
SP,COVID,OUTRO,"20 - 29",F,1
SP,COVID,OUTRO,"20 - 29",M,5
SP,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
SP,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
SP,INDETERMINADA,DOMICILIO,"20 - 29",F,10
SP,INDETERMINADA,DOMICILIO,"20 - 29",M,14
SP,INDETERMINADA,HOSPITAL,"20 - 29",F,16
SP,INDETERMINADA,HOSPITAL,"20 - 29",M,27
SP,INDETERMINADA,OUTRO,"20 - 29",F,3
SP,INDETERMINADA,OUTRO,"20 - 29",M,12
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,12
SP,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,1
SP,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,6
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,12
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,27
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,107
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,129
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,8
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,7
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,13
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
SP,PNEUMONIA,DOMICILIO,"20 - 29",F,8
SP,PNEUMONIA,DOMICILIO,"20 - 29",M,5
SP,PNEUMONIA,HOSPITAL,"20 - 29",F,183
SP,PNEUMONIA,HOSPITAL,"20 - 29",M,284
SP,PNEUMONIA,OUTRO,"20 - 29",F,1
SP,PNEUMONIA,OUTRO,"20 - 29",M,2
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,7
SP,PNEUMONIA,POSTO_SAUDE,"20 - 29",M,1
SP,PNEUMONIA,VIA_PUBLICA,"20 - 29",F,2
SP,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,2
SP,SEPTICEMIA,DOMICILIO,"20 - 29",F,2
SP,SEPTICEMIA,DOMICILIO,"20 - 29",M,5
SP,SEPTICEMIA,HOSPITAL,"20 - 29",F,169
SP,SEPTICEMIA,HOSPITAL,"20 - 29",M,222
SP,SEPTICEMIA,OUTRO,"20 - 29",M,4
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
SP,SRAG,DOMICILIO,"20 - 29",M,1
SP,SRAG,HOSPITAL,"20 - 29",F,9
SP,SRAG,HOSPITAL,"20 - 29",M,13
SP,SRAG,OUTRO,"20 - 29",F,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
TO,OUTRAS,DOMICILIO,"20 - 29",F,4
TO,OUTRAS,DOMICILIO,"20 - 29",M,14
TO,OUTRAS,HOSPITAL,"20 - 29",F,12
TO,OUTRAS,HOSPITAL,"20 - 29",M,28
TO,OUTRAS,IGNORADO,"20 - 29",M,2
TO,OUTRAS,OUTRO,"20 - 29",F,1
TO,OUTRAS,OUTRO,"20 - 29",M,12
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
TO,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
TO,OUTRAS,VIA_PUBLICA,"20 - 29",M,20
TO,COVID,DOMICILIO,"20 - 29",F,1
TO,COVID,HOSPITAL,"20 - 29",F,7
TO,COVID,HOSPITAL,"20 - 29",M,5
TO,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
TO,INDETERMINADA,DOMICILIO,"20 - 29",F,1
TO,INDETERMINADA,HOSPITAL,"20 - 29",F,1
TO,INDETERMINADA,HOSPITAL,"20 - 29",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,6
TO,PNEUMONIA,DOMICILIO,"20 - 29",M,1
TO,PNEUMONIA,HOSPITAL,"20 - 29",F,3
TO,PNEUMONIA,HOSPITAL,"20 - 29",M,5
TO,SEPTICEMIA,HOSPITAL,"20 - 29",F,3
TO,SEPTICEMIA,HOSPITAL,"20 - 29",M,4
AC,OUTRAS,DOMICILIO,"30 - 39",F,10
AC,OUTRAS,DOMICILIO,"30 - 39",M,30
AC,OUTRAS,HOSPITAL,"30 - 39",F,15
AC,OUTRAS,HOSPITAL,"30 - 39",M,26
AC,OUTRAS,IGNORADO,"30 - 39",M,1
AC,OUTRAS,OUTRO,"30 - 39",F,3
AC,OUTRAS,OUTRO,"30 - 39",M,28
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
AC,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
AC,OUTRAS,VIA_PUBLICA,"30 - 39",M,18
AC,COVID,HOSPITAL,"30 - 39",F,14
AC,COVID,HOSPITAL,"30 - 39",M,17
AC,COVID,OUTRO,"30 - 39",M,1
AC,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AC,INDETERMINADA,DOMICILIO,"30 - 39",M,2
AC,INDETERMINADA,HOSPITAL,"30 - 39",F,1
AC,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,5
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,4
AC,PNEUMONIA,DOMICILIO,"30 - 39",M,1
AC,PNEUMONIA,HOSPITAL,"30 - 39",F,2
AC,PNEUMONIA,HOSPITAL,"30 - 39",M,10
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AC,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
AC,SEPTICEMIA,HOSPITAL,"30 - 39",F,4
AC,SEPTICEMIA,HOSPITAL,"30 - 39",M,8
AC,SEPTICEMIA,OUTRO,"30 - 39",M,1
AC,SRAG,HOSPITAL,"30 - 39",F,2
AL,OUTRAS,DOMICILIO,"30 - 39",F,27
AL,OUTRAS,DOMICILIO,"30 - 39",M,87
AL,OUTRAS,HOSPITAL,"30 - 39",F,72
AL,OUTRAS,HOSPITAL,"30 - 39",M,166
AL,OUTRAS,IGNORADO,"30 - 39",M,1
AL,OUTRAS,OUTRO,"30 - 39",F,5
AL,OUTRAS,OUTRO,"30 - 39",M,33
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
AL,OUTRAS,VIA_PUBLICA,"30 - 39",F,10
AL,OUTRAS,VIA_PUBLICA,"30 - 39",M,81
AL,COVID,DOMICILIO,"30 - 39",F,1
AL,COVID,HOSPITAL,"30 - 39",F,31
AL,COVID,HOSPITAL,"30 - 39",M,34
AL,COVID,OUTRO,"30 - 39",M,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AL,INDETERMINADA,DOMICILIO,"30 - 39",F,1
AL,INDETERMINADA,DOMICILIO,"30 - 39",M,3
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AL,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,4
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,14
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,14
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
AL,PNEUMONIA,DOMICILIO,"30 - 39",F,1
AL,PNEUMONIA,DOMICILIO,"30 - 39",M,4
AL,PNEUMONIA,HOSPITAL,"30 - 39",F,19
AL,PNEUMONIA,HOSPITAL,"30 - 39",M,23
AL,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
AL,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
AL,SEPTICEMIA,HOSPITAL,"30 - 39",F,23
AL,SEPTICEMIA,HOSPITAL,"30 - 39",M,42
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
AL,SRAG,HOSPITAL,"30 - 39",F,7
AM,OUTRAS,DOMICILIO,"30 - 39",F,36
AM,OUTRAS,DOMICILIO,"30 - 39",M,57
AM,OUTRAS,HOSPITAL,"30 - 39",F,105
AM,OUTRAS,HOSPITAL,"30 - 39",M,163
AM,OUTRAS,IGNORADO,"30 - 39",M,2
AM,OUTRAS,OUTRO,"30 - 39",F,5
AM,OUTRAS,OUTRO,"30 - 39",M,39
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
AM,OUTRAS,VIA_PUBLICA,"30 - 39",F,3
AM,OUTRAS,VIA_PUBLICA,"30 - 39",M,52
AM,COVID,HOSPITAL,"30 - 39",F,34
AM,COVID,HOSPITAL,"30 - 39",M,43
AM,COVID,OUTRO,"30 - 39",F,2
AM,COVID,OUTRO,"30 - 39",M,1
AM,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AM,INDETERMINADA,DOMICILIO,"30 - 39",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,16
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,20
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AM,PNEUMONIA,DOMICILIO,"30 - 39",F,1
AM,PNEUMONIA,DOMICILIO,"30 - 39",M,1
AM,PNEUMONIA,HOSPITAL,"30 - 39",F,26
AM,PNEUMONIA,HOSPITAL,"30 - 39",M,42
AM,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
AM,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
AM,SEPTICEMIA,HOSPITAL,"30 - 39",F,32
AM,SEPTICEMIA,HOSPITAL,"30 - 39",M,48
AM,SEPTICEMIA,OUTRO,"30 - 39",F,1
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AM,SRAG,HOSPITAL,"30 - 39",F,7
AM,SRAG,HOSPITAL,"30 - 39",M,8
AP,OUTRAS,DOMICILIO,"30 - 39",F,7
AP,OUTRAS,DOMICILIO,"30 - 39",M,11
AP,OUTRAS,HOSPITAL,"30 - 39",F,19
AP,OUTRAS,HOSPITAL,"30 - 39",M,17
AP,OUTRAS,IGNORADO,"30 - 39",F,1
AP,OUTRAS,IGNORADO,"30 - 39",M,1
AP,OUTRAS,OUTRO,"30 - 39",F,4
AP,OUTRAS,OUTRO,"30 - 39",M,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
AP,OUTRAS,VIA_PUBLICA,"30 - 39",M,2
AP,COVID,DOMICILIO,"30 - 39",F,1
AP,COVID,HOSPITAL,"30 - 39",F,8
AP,COVID,HOSPITAL,"30 - 39",M,28
AP,INDETERMINADA,HOSPITAL,"30 - 39",M,2
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,4
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,3
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
AP,PNEUMONIA,DOMICILIO,"30 - 39",M,1
AP,PNEUMONIA,HOSPITAL,"30 - 39",F,10
AP,PNEUMONIA,HOSPITAL,"30 - 39",M,10
AP,SEPTICEMIA,HOSPITAL,"30 - 39",F,9
AP,SEPTICEMIA,HOSPITAL,"30 - 39",M,6
BA,OUTRAS,DOMICILIO,"30 - 39",F,146
BA,OUTRAS,DOMICILIO,"30 - 39",M,306
BA,OUTRAS,HOSPITAL,"30 - 39",F,352
BA,OUTRAS,HOSPITAL,"30 - 39",M,498
BA,OUTRAS,IGNORADO,"30 - 39",F,4
BA,OUTRAS,IGNORADO,"30 - 39",M,13
BA,OUTRAS,OUTRO,"30 - 39",F,21
BA,OUTRAS,OUTRO,"30 - 39",M,96
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,47
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,74
BA,OUTRAS,VIA_PUBLICA,"30 - 39",F,19
BA,OUTRAS,VIA_PUBLICA,"30 - 39",M,133
BA,COVID,DOMICILIO,"30 - 39",M,5
BA,COVID,HOSPITAL,"30 - 39",F,97
BA,COVID,HOSPITAL,"30 - 39",M,139
BA,COVID,OUTRO,"30 - 39",F,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
BA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,13
BA,COVID,VIA_PUBLICA,"30 - 39",M,2
BA,INDETERMINADA,DOMICILIO,"30 - 39",F,1
BA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,13
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,13
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,79
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,92
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,11
BA,PNEUMONIA,DOMICILIO,"30 - 39",F,1
BA,PNEUMONIA,DOMICILIO,"30 - 39",M,5
BA,PNEUMONIA,HOSPITAL,"30 - 39",F,53
BA,PNEUMONIA,HOSPITAL,"30 - 39",M,89
BA,PNEUMONIA,OUTRO,"30 - 39",F,2
BA,PNEUMONIA,OUTRO,"30 - 39",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
BA,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
BA,SEPTICEMIA,DOMICILIO,"30 - 39",M,7
BA,SEPTICEMIA,HOSPITAL,"30 - 39",F,125
BA,SEPTICEMIA,HOSPITAL,"30 - 39",M,125
BA,SEPTICEMIA,IGNORADO,"30 - 39",M,1
BA,SEPTICEMIA,OUTRO,"30 - 39",F,2
BA,SEPTICEMIA,OUTRO,"30 - 39",M,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,11
BA,SEPTICEMIA,VIA_PUBLICA,"30 - 39",F,1
BA,SRAG,DOMICILIO,"30 - 39",M,2
BA,SRAG,HOSPITAL,"30 - 39",F,6
BA,SRAG,HOSPITAL,"30 - 39",M,9
BA,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
CE,OUTRAS,AMBULANCIA,"30 - 39",M,2
CE,OUTRAS,DOMICILIO,"30 - 39",F,66
CE,OUTRAS,DOMICILIO,"30 - 39",M,164
CE,OUTRAS,HOSPITAL,"30 - 39",F,167
CE,OUTRAS,HOSPITAL,"30 - 39",M,296
CE,OUTRAS,IGNORADO,"30 - 39",F,45
CE,OUTRAS,IGNORADO,"30 - 39",I,2
CE,OUTRAS,IGNORADO,"30 - 39",M,245
CE,OUTRAS,OUTRO,"30 - 39",F,11
CE,OUTRAS,OUTRO,"30 - 39",I,1
CE,OUTRAS,OUTRO,"30 - 39",M,95
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,14
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,21
CE,OUTRAS,VIA_PUBLICA,"30 - 39",F,16
CE,OUTRAS,VIA_PUBLICA,"30 - 39",M,188
CE,COVID,AMBULANCIA,"30 - 39",M,1
CE,COVID,DOMICILIO,"30 - 39",F,2
CE,COVID,DOMICILIO,"30 - 39",M,2
CE,COVID,HOSPITAL,"30 - 39",F,74
CE,COVID,HOSPITAL,"30 - 39",M,119
CE,COVID,IGNORADO,"30 - 39",F,9
CE,COVID,IGNORADO,"30 - 39",M,19
CE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
CE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,13
CE,COVID,VIA_PUBLICA,"30 - 39",F,1
CE,INDETERMINADA,DOMICILIO,"30 - 39",M,5
CE,INDETERMINADA,HOSPITAL,"30 - 39",F,2
CE,INDETERMINADA,HOSPITAL,"30 - 39",M,1
CE,INDETERMINADA,OUTRO,"30 - 39",M,2
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
CE,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,8
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,36
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,33
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,7
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
CE,PNEUMONIA,AMBULANCIA,"30 - 39",M,1
CE,PNEUMONIA,DOMICILIO,"30 - 39",F,1
CE,PNEUMONIA,DOMICILIO,"30 - 39",M,4
CE,PNEUMONIA,HOSPITAL,"30 - 39",F,24
CE,PNEUMONIA,HOSPITAL,"30 - 39",M,51
CE,PNEUMONIA,IGNORADO,"30 - 39",F,7
CE,PNEUMONIA,IGNORADO,"30 - 39",M,7
CE,PNEUMONIA,OUTRO,"30 - 39",M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
CE,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
CE,SEPTICEMIA,HOSPITAL,"30 - 39",F,58
CE,SEPTICEMIA,HOSPITAL,"30 - 39",M,90
CE,SEPTICEMIA,IGNORADO,"30 - 39",F,6
CE,SEPTICEMIA,IGNORADO,"30 - 39",M,5
CE,SEPTICEMIA,OUTRO,"30 - 39",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
CE,SRAG,DOMICILIO,"30 - 39",M,1
CE,SRAG,HOSPITAL,"30 - 39",F,3
CE,SRAG,HOSPITAL,"30 - 39",M,7
CE,SRAG,IGNORADO,"30 - 39",F,1
CE,SRAG,IGNORADO,"30 - 39",M,3
CE,SRAG,OUTRO,"30 - 39",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
DF,OUTRAS,DOMICILIO,"30 - 39",F,11
DF,OUTRAS,DOMICILIO,"30 - 39",M,37
DF,OUTRAS,HOSPITAL,"30 - 39",F,82
DF,OUTRAS,HOSPITAL,"30 - 39",M,208
DF,OUTRAS,OUTRO,"30 - 39",F,4
DF,OUTRAS,OUTRO,"30 - 39",M,13
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
DF,OUTRAS,VIA_PUBLICA,"30 - 39",M,25
DF,COVID,DOMICILIO,"30 - 39",F,1
DF,COVID,DOMICILIO,"30 - 39",M,3
DF,COVID,HOSPITAL,"30 - 39",F,32
DF,COVID,HOSPITAL,"30 - 39",M,62
DF,COVID,OUTRO,"30 - 39",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
DF,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
DF,INDETERMINADA,HOSPITAL,"30 - 39",F,4
DF,INDETERMINADA,HOSPITAL,"30 - 39",M,10
DF,INDETERMINADA,OUTRO,"30 - 39",M,1
DF,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,11
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
DF,PNEUMONIA,HOSPITAL,"30 - 39",F,26
